treatment_sensitivity,treatment_false_positive_probability,control_sensitivity,control_false_positive_probability,worker_control_accuracy,worker_treatment_accuracy,worker_effect,measured_control_accuracy,measured_treatment_accuracy,measured_effect,distortion,zero_boundary_residual_m1_minus_m0,sign_reversed_relative_to_worker
0.7000000000000001,0,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.5566923000692223,-0.1667049576044982,-0.2136847170170582,-0.1667049576044982,True
0.7000000000000001,0.05,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.5669285643499922,-0.1564686933237284,-0.2034484527362883,-0.1564686933237284,True
0.7000000000000001,0.1,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.577164828630762,-0.1462324290429585,-0.1932121884555185,-0.1462324290429585,True
0.7000000000000001,0.15,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.5874010929115319,-0.1359961647621887,-0.1829759241747486,-0.1359961647621887,True
0.7000000000000001,0.2,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.5976373571923017,-0.1257599004814188,-0.1727396598939788,-0.1257599004814188,True
0.7000000000000001,0.25,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6078736214730716,-0.115523636200649,-0.1625033956132089,-0.115523636200649,True
0.7000000000000001,0.3,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6181098857538414,-0.1052873719198791,-0.1522671313324391,-0.1052873719198791,True
0.7000000000000001,0.35,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6283461500346113,-0.09505110763910929,-0.1420308670516692,-0.09505110763910929,True
0.7000000000000001,0.4,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6385824143153811,-0.08481484335833944,-0.1317946027708994,-0.08481484335833944,True
0.7000000000000001,0.45,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6488186785961509,-0.0745785790775696,-0.1215583384901295,-0.0745785790775696,True
0.7000000000000001,0.5,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6590549428769208,-0.06434231479679975,-0.1113220742093597,-0.06434231479679975,True
0.7000000000000001,0.55,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6692912071576906,-0.0541060505160299,-0.1010858099285898,-0.0541060505160299,True
0.7000000000000001,0.6000000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6795274714384605,-0.04386978623526006,-0.09084954564782,-0.04386978623526006,True
0.7000000000000001,0.65,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6897637357192303,-0.03363352195449021,-0.08061328136705015,-0.03363352195449021,True
0.7000000000000001,0.7000000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7000000000000002,-0.02339725767372036,-0.0703770170862803,-0.02339725767372036,True
0.7000000000000001,0.75,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7102362642807699,-0.01316099339295063,-0.06014075280551057,-0.01316099339295063,True
0.7000000000000001,0.8,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7204725285615398,-0.002924729112180779,-0.04990448852474072,-0.002924729112180779,True
0.7000000000000001,0.8500000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7307087928423096,0.007311535168589067,-0.03966822424397087,0.007311535168589067,False
0.7000000000000001,0.9,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7409450571230795,0.01754779944935891,-0.02943195996320103,0.01754779944935891,False
0.7000000000000001,0.9500000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7511813214038493,0.02778406373012876,-0.01919569568243118,0.02778406373012876,False
0.7000000000000001,1,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7614175856846191,0.03802032801089861,-0.008959431401661333,0.03802032801089861,False
0.75,0,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.5964560357884524,-0.1269412218852681,-0.1739209812978281,-0.1269412218852681,True
0.75,0.05,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6066923000692223,-0.1167049576044983,-0.1636847170170582,-0.1167049576044983,True
0.75,0.1,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6169285643499921,-0.1064686933237284,-0.1534484527362884,-0.1064686933237284,True
0.75,0.15,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.627164828630762,-0.09623242904295859,-0.1432121884555185,-0.09623242904295859,True
0.75,0.2,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6374010929115318,-0.08599616476218874,-0.1329759241747487,-0.08599616476218874,True
0.75,0.25,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6476373571923016,-0.0757599004814189,-0.1227396598939788,-0.0757599004814189,True
0.75,0.3,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6578736214730715,-0.06552363620064905,-0.112503395613209,-0.06552363620064905,True
0.75,0.35,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6681098857538413,-0.0552873719198792,-0.1022671313324391,-0.0552873719198792,True
0.75,0.4,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6783461500346112,-0.04505110763910936,-0.0920308670516693,-0.04505110763910936,True
0.75,0.45,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.688582414315381,-0.03481484335833951,-0.08179460277089945,-0.03481484335833951,True
0.75,0.5,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6988186785961508,-0.02457857907756977,-0.07155833849012971,-0.02457857907756977,True
0.75,0.55,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7090549428769206,-0.01434231479679993,-0.06132207420935987,-0.01434231479679993,True
0.75,0.6000000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7192912071576906,-0.004106050516029969,-0.05108580992858991,-0.004106050516029969,True
0.75,0.65,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7295274714384603,0.006130213764739767,-0.04084954564782017,0.006130213764739767,False
0.75,0.7000000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7397637357192302,0.01636647804550961,-0.03061328136705033,0.01636647804550961,False
0.75,0.75,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.75,0.02660274232627946,-0.02037701708628048,0.02660274232627946,False
0.75,0.8,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7602362642807698,0.03683900660704931,-0.01014075280551063,0.03683900660704931,False
0.75,0.8500000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7704725285615397,0.04707527088781915,0.00009551147525921344,0.04707527088781915,False
0.75,0.9,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7807087928423095,0.057311535168589,0.01033177575602906,0.057311535168589,False
0.75,0.9500000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7909450571230794,0.06754779944935885,0.02056804003679891,0.06754779944935885,False
0.75,1,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8011813214038492,0.07778406373012869,0.03080430431756875,0.07778406373012869,False
0.8,0,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6362197715076826,-0.08717748616603793,-0.1341572455785979,-0.08717748616603793,True
0.8,0.05,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6464560357884525,-0.07694122188526809,-0.123920981297828,-0.07694122188526809,True
0.8,0.1,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6566923000692223,-0.06670495760449824,-0.1136847170170582,-0.06670495760449824,True
0.8,0.15,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6669285643499921,-0.05646869332372839,-0.1034484527362883,-0.05646869332372839,True
0.8,0.2,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.677164828630762,-0.04623242904295854,-0.09321218845551849,-0.04623242904295854,True
0.8,0.25,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6874010929115318,-0.0359961647621887,-0.08297592417474864,-0.0359961647621887,True
0.8,0.3,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6976373571923017,-0.02575990048141885,-0.07273965989397879,-0.02575990048141885,True
0.8,0.35,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7078736214730715,-0.015523636200649,-0.06250339561320895,-0.015523636200649,True
0.8,0.4,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7181098857538414,-0.005287371919879158,-0.0522671313324391,-0.005287371919879158,True
0.8,0.45,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7283461500346112,0.004948892360890689,-0.04203086705166925,0.004948892360890689,False
0.8,0.5,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.738582414315381,0.01518515664166042,-0.03179460277089952,0.01518515664166042,False
0.8,0.55,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7488186785961508,0.02542142092243027,-0.02155833849012967,0.02542142092243027,False
0.8,0.6000000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7590549428769208,0.03565768520320023,-0.01132207420935971,0.03565768520320023,False
0.8,0.65,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7692912071576905,0.04589394948396996,-0.001085809928589976,0.04589394948396996,False
0.8,0.7000000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7795274714384604,0.05613021376473981,0.009150454352179871,0.05613021376473981,False
0.8,0.75,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7897637357192302,0.06636647804550966,0.01938671863294972,0.06636647804550966,False
0.8,0.8,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8,0.0766027423262795,0.02962298291371956,0.0766027423262795,False
0.8,0.8500000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8102362642807699,0.08683900660704935,0.03985924719448941,0.08683900660704935,False
0.8,0.9,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8204725285615397,0.0970752708878192,0.05009551147525926,0.0970752708878192,False
0.8,0.9500000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8307087928423096,0.107311535168589,0.0603317757560291,0.107311535168589,False
0.8,1,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8409450571230794,0.1175477994493589,0.07056804003679895,0.1175477994493589,False
0.8500000000000001,0,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6759835072269128,-0.04741375044680773,-0.09439350985936767,-0.04741375044680773,True
0.8500000000000001,0.05,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6862197715076827,-0.03717748616603789,-0.08415724557859783,-0.03717748616603789,True
0.8500000000000001,0.1,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.6964560357884525,-0.02694122188526804,-0.07392098129782798,-0.02694122188526804,True
0.8500000000000001,0.15,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7066923000692223,-0.01670495760449819,-0.06368471701705813,-0.01670495760449819,True
0.8500000000000001,0.2,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7169285643499922,-0.006468693323728347,-0.05344845273628829,-0.006468693323728347,True
0.8500000000000001,0.25,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.727164828630762,0.003767570957041499,-0.04321218845551844,0.003767570957041499,False
0.8500000000000001,0.3,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7374010929115319,0.01400383523781135,-0.03297592417474859,0.01400383523781135,False
0.8500000000000001,0.35,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7476373571923017,0.02424009951858119,-0.02273965989397875,0.02424009951858119,False
0.8500000000000001,0.4,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7578736214730716,0.03447636379935104,-0.0125033956132089,0.03447636379935104,False
0.8500000000000001,0.45,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7681098857538414,0.04471262808012089,-0.002267131332439054,0.04471262808012089,False
0.8500000000000001,0.5,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7783461500346112,0.05494889236089062,0.007969132948330682,0.05494889236089062,False
0.8500000000000001,0.55,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.788582414315381,0.06518515664166047,0.01820539722910053,0.06518515664166047,False
0.8500000000000001,0.6000000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.798818678596151,0.07542142092243043,0.02844166150987049,0.07542142092243043,False
0.8500000000000001,0.65,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8090549428769207,0.08565768520320016,0.03867792579064022,0.08565768520320016,False
0.8500000000000001,0.7000000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8192912071576905,0.09589394948397001,0.04891419007141007,0.09589394948397001,False
0.8500000000000001,0.75,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8295274714384604,0.1061302137647399,0.05915045435217992,0.1061302137647399,False
0.8500000000000001,0.8,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8397637357192302,0.1163664780455097,0.06938671863294976,0.1163664780455097,False
0.8500000000000001,0.8500000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8500000000000001,0.1266027423262795,0.07962298291371961,0.1266027423262795,False
0.8500000000000001,0.9,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8602362642807699,0.1368390066070494,0.08985924719448946,0.1368390066070494,False
0.8500000000000001,0.9500000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8704725285615398,0.1470752708878192,0.1000955114752593,0.1470752708878192,False
0.8500000000000001,1,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8807087928423096,0.1573115351685891,0.1103317757560291,0.1573115351685891,False
0.9,0,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7157472429461429,-0.007650014727577648,-0.05462977414013759,-0.007650014727577648,True
0.9,0.05,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7259835072269127,0.002586249553192199,-0.04439350985936774,0.002586249553192199,False
0.9,0.1,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7362197715076826,0.01282251383396205,-0.03415724557859789,0.01282251383396205,False
0.9,0.15,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7464560357884524,0.02305877811473189,-0.02392098129782805,0.02305877811473189,False
0.9,0.2,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7566923000692223,0.03329504239550174,-0.0136847170170582,0.03329504239550174,False
0.9,0.25,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7669285643499921,0.04353130667627159,-0.003448452736288354,0.04353130667627159,False
0.9,0.3,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.777164828630762,0.05376757095704143,0.006787811544481492,0.05376757095704143,False
0.9,0.35,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7874010929115318,0.06400383523781128,0.01702407582525134,0.06400383523781128,False
0.9,0.4,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7976373571923017,0.07424009951858113,0.02726034010602119,0.07424009951858113,False
0.9,0.45,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8078736214730715,0.08447636379935097,0.03749660438679103,0.08447636379935097,False
0.9,0.5,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8181098857538414,0.09471262808012082,0.04773286866756088,0.09471262808012082,False
0.9,0.55,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8283461500346112,0.1049488923608907,0.05796913294833073,0.1049488923608907,False
0.9,0.6000000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8385824143153811,0.1151851566416605,0.06820539722910057,0.1151851566416605,False
0.9,0.65,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8488186785961509,0.1254214209224304,0.07844166150987042,0.1254214209224304,False
0.9,0.7000000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8590549428769207,0.1356576852032002,0.08867792579064027,0.1356576852032002,False
0.9,0.75,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8692912071576905,0.1458939494839699,0.09891419007141,0.1458939494839699,False
0.9,0.8,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8795274714384603,0.1561302137647398,0.1091504543521798,0.1561302137647398,False
0.9,0.8500000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8897637357192302,0.1663664780455096,0.1193867186329497,0.1663664780455096,False
0.9,0.9,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9,0.1766027423262795,0.1296229829137195,0.1766027423262795,False
0.9,0.9500000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9102362642807699,0.1868390066070493,0.1398592471944894,0.1868390066070493,False
0.9,1,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9204725285615397,0.1970752708878192,0.1500955114752592,0.1970752708878192,False
0.9500000000000001,0,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7555109786653731,0.03211372099165255,-0.01486603842090739,0.03211372099165255,False
0.9500000000000001,0.05,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7657472429461429,0.0423499852724224,-0.004629774140137544,0.0423499852724224,False
0.9500000000000001,0.1,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7759835072269128,0.05258624955319224,0.005606490140632303,0.05258624955319224,False
0.9500000000000001,0.15,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7862197715076826,0.06282251383396209,0.01584275442140215,0.06282251383396209,False
0.9500000000000001,0.2,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7964560357884525,0.07305877811473194,0.026079018702172,0.07305877811473194,False
0.9500000000000001,0.25,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8066923000692223,0.08329504239550178,0.03631528298294184,0.08329504239550178,False
0.9500000000000001,0.3,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8169285643499922,0.09353130667627163,0.04655154726371169,0.09353130667627163,False
0.9500000000000001,0.35,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.827164828630762,0.1037675709570415,0.05678781154448154,0.1037675709570415,False
0.9500000000000001,0.4,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8374010929115319,0.1140038352378113,0.06702407582525138,0.1140038352378113,False
0.9500000000000001,0.45,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8476373571923017,0.1242400995185812,0.07726034010602123,0.1242400995185812,False
0.9500000000000001,0.5,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8578736214730716,0.134476363799351,0.08749660438679108,0.134476363799351,False
0.9500000000000001,0.55,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8681098857538414,0.1447126280801209,0.09773286866756092,0.1447126280801209,False
0.9500000000000001,0.6000000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8783461500346113,0.1549488923608907,0.1079691329483308,0.1549488923608907,False
0.9500000000000001,0.65,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8885824143153811,0.1651851566416606,0.1182053972291006,0.1651851566416606,False
0.9500000000000001,0.7000000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8988186785961509,0.1754214209224304,0.1284416615098705,0.1754214209224304,False
0.9500000000000001,0.75,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9090549428769207,0.1856576852032001,0.1386779257906402,0.1856576852032001,False
0.9500000000000001,0.8,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9192912071576905,0.19589394948397,0.14891419007141,0.19589394948397,False
0.9500000000000001,0.8500000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9295274714384604,0.2061302137647398,0.1591504543521799,0.2061302137647398,False
0.9500000000000001,0.9,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9397637357192302,0.2163664780455097,0.1693867186329497,0.2163664780455097,False
0.9500000000000001,0.9500000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9500000000000001,0.2266027423262795,0.1796229829137196,0.2266027423262795,False
0.9500000000000001,1,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9602362642807699,0.2368390066070494,0.1898592471944894,0.2368390066070494,False
1,0,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.7952747143846032,0.07187745671088264,0.0248976972983227,0.07187745671088264,False
1,0.05,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.805510978665373,0.08211372099165248,0.03513396157909254,0.08211372099165248,False
1,0.1,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8157472429461429,0.09234998527242233,0.04537022585986239,0.09234998527242233,False
1,0.15,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8259835072269127,0.1025862495531922,0.05560649014063224,0.1025862495531922,False
1,0.2,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8362197715076826,0.112822513833962,0.06584275442140208,0.112822513833962,False
1,0.25,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8464560357884524,0.1230587781147319,0.07607901870217193,0.1230587781147319,False
1,0.3,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8566923000692223,0.1332950423955017,0.08631528298294178,0.1332950423955017,False
1,0.35,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8669285643499921,0.1435313066762716,0.09655154726371162,0.1435313066762716,False
1,0.4,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.877164828630762,0.1537675709570414,0.1067878115444815,0.1537675709570414,False
1,0.45,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8874010929115318,0.1640038352378113,0.1170240758252513,0.1640038352378113,False
1,0.5,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.8976373571923015,0.174240099518581,0.1272603401060211,0.174240099518581,False
1,0.55,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9078736214730714,0.1844763637993508,0.1374966043867909,0.1844763637993508,False
1,0.6000000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9181098857538413,0.1947126280801208,0.1477328686675609,0.1947126280801208,False
1,0.65,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9283461500346111,0.2049488923608905,0.1579691329483306,0.2049488923608905,False
1,0.7000000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9385824143153809,0.2151851566416604,0.1682053972291004,0.2151851566416604,False
1,0.75,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9488186785961508,0.2254214209224302,0.1784416615098703,0.2254214209224302,False
1,0.8,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9590549428769206,0.2356576852032001,0.1886779257906401,0.2356576852032001,False
1,0.8500000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9692912071576905,0.2458939494839699,0.19891419007141,0.2458939494839699,False
1,0.9,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9795274714384603,0.2561302137647398,0.2091504543521798,0.2561302137647398,False
1,0.9500000000000001,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,0.9897637357192302,0.2663664780455096,0.2193867186329497,0.2663664780455096,False
1,1,0.96,0.02,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.7233972576737205,1,0.2766027423262795,0.2296229829137195,0.2766027423262795,False
